Date,High school of less,Associates degree,Bachelors degree or higher,Overall,16-24,25-54,55+,Overall.1,Male,Female,Overall.2,Professional and management,Service,OPTICS,Overall.3,Construction and mining,Education and health,Finance and business services,Leisure and hospitality and other services,Manufacturing,Public administration,Trade and transportation,Overall.4,New England,Middle Atlantic,East North Central,West North Central,South Atlantic,East South Central,West South Central,Mountain,Pacific,Overall.5,Usually Full-time,Usually Part-time,Overall.6,Job Stayer,Job Switcher,Overall.7,MSA,non-MSA,Overall.8,Lowest quartile of wage distribution,2nd quartile of wage distribution,3rd quartile of wage distribution,Highest quartile of wage distribution,Overall.9,Lowest half of wage distribution,Upper half of wage distribution,Paid Hourly,Not Paid Hourly,Overall.10,Overall.11,Overall: Weighted,Overall: Weighted 97,Overall.12,Services,Full-time,College degree,Age 25-54,Female.1,Male.1,Job Stayer.1,Job Switcher.1,Paid Hourly.1,Overall: Weighted.1,Overall: Weighted 97.1,Overall: Weekly Basis,Overall: 25/20 trimmed mean,Lower 1/2 of wage distn,Upper 1/2 of wage distn,3MonthInterestRate,MoM Change,Employment_Rate,PresParty,SenParty,HouseParty,TrifectaFlag,FedMinWage,GDP_AnnualGrowth,Year
2010-02-01,2.3,2.3,2.5,2.4,4.2,2.4,1.7,2.4,2.1,2.6,2.4,2.6,2.6,2.1,2.4,1.4,2.9,1.8,1.8,1.8,3.9,2.3,2.4,2.1,2.5,2.0,2.8,2.6,1.7,3.0,2.1,1.6,2.4,2.5,1.7,2.4,2.6,1.9,2.4,2.3,2.6,2.4,2.6,2.2,2.4,2.4,2.4,2.4,2.3,2.3,2.4,2.4,2.4,2.4,2.4,1.7,1.8,1.8,1.8,1.7,1.8,1.5,1.8,1.4,1.6,1.7,1.8,1.3,1.7,1.5,1.8,0.19,0.0249207382076566,66.72559,Democrat,Democrat,Democrat,Democrat,$7.25,2.70%,2010.0
2010-03-01,2.2,2.3,2.3,2.3,4.1,2.3,1.5,2.3,2.0,2.4,2.3,2.5,2.5,2.0,2.3,1.3,2.7,1.8,1.6,1.7,3.7,2.1,2.3,1.9,2.4,1.9,2.8,2.3,1.4,2.9,2.0,1.5,2.3,2.4,1.5,2.3,2.4,1.8,2.3,2.2,2.5,2.3,2.5,2.1,2.2,2.4,2.3,2.2,2.2,2.3,2.2,2.3,2.3,2.3,2.3,1.9,2.1,2.0,2.0,1.9,1.9,1.8,1.9,1.7,1.8,2.0,2.1,1.7,1.9,1.8,1.9,0.23,0.4106283536571276,66.73592,Democrat,Democrat,Democrat,Democrat,$7.25,2.70%,2010.0
2010-04-01,2.0,2.4,2.2,2.1,3.9,2.2,1.4,2.1,1.9,2.3,2.1,2.3,2.5,1.8,2.1,1.1,2.6,1.7,1.4,1.5,3.5,2.0,2.1,1.7,2.3,1.7,2.7,2.1,1.6,2.8,1.8,1.5,2.1,2.2,1.4,2.1,2.3,1.7,2.1,2.1,2.3,2.1,2.4,1.8,2.2,2.2,2.1,2.0,2.2,2.2,2.0,2.1,2.1,2.1,2.2,1.9,2.1,2.0,2.3,2.0,2.0,1.6,1.9,1.8,1.7,2.0,2.0,2.2,1.9,1.5,2.2,0.3,0.1736884910697345,66.84048,Democrat,Democrat,Democrat,Democrat,$7.25,2.70%,2010.0
2010-05-01,1.7,2.2,2.1,2.0,3.6,2.1,1.0,2.0,1.7,2.1,2.0,2.2,2.4,1.5,2.0,1.1,2.4,1.4,1.1,1.3,3.3,1.9,2.0,1.5,2.0,1.7,2.6,1.7,1.5,2.5,1.6,1.3,2.0,2.1,1.3,2.0,2.1,1.6,2.0,1.9,2.2,2.0,2.1,1.6,2.0,2.2,2.0,1.8,2.1,2.0,1.9,2.0,2.0,2.0,2.1,1.6,1.8,1.7,2.2,1.9,1.8,1.4,1.7,1.6,1.6,1.6,1.8,1.9,1.8,1.3,1.8,0.45,0.0775197354237811,66.73340999999999,Democrat,Democrat,Democrat,Democrat,$7.25,2.70%,2010.0
2010-06-01,1.7,2.1,2.2,1.9,3.8,2.0,0.9,1.9,1.7,2.0,1.9,2.2,2.2,1.5,1.9,1.0,2.3,1.4,1.2,1.4,3.3,1.8,1.9,1.4,2.2,1.7,2.5,1.8,1.6,2.2,1.5,1.3,1.9,2.0,1.0,1.9,2.1,1.6,1.9,1.8,2.2,1.9,2.2,1.6,1.9,2.1,1.9,1.8,2.0,1.9,1.8,1.9,1.9,1.9,2.0,1.7,1.9,1.8,2.4,2.1,2.0,1.4,1.8,1.7,1.6,1.7,1.9,1.7,1.9,1.6,1.8,0.52,-0.0976267084673909,66.73962,Democrat,Democrat,Democrat,Democrat,$7.25,2.70%,2010.0
2010-07-01,1.6,2.0,2.1,1.8,3.7,2.0,0.9,1.8,1.7,1.9,1.8,2.1,1.8,1.4,1.8,1.0,2.2,1.4,0.9,1.4,3.0,1.7,1.8,1.5,2.0,1.6,2.4,1.7,1.5,2.2,1.6,1.2,1.8,1.9,1.1,1.8,2.0,1.6,1.8,1.7,2.1,1.8,2.1,1.5,1.7,2.1,1.8,1.7,1.9,1.8,1.8,1.8,1.8,1.9,1.9,1.8,1.9,1.8,2.1,1.9,1.8,1.8,1.8,1.7,1.5,1.8,1.9,1.8,1.9,1.8,1.7,0.41,0.0211043057371629,66.71658000000001,Democrat,Democrat,Democrat,Democrat,$7.25,2.70%,2010.0
2010-08-01,1.7,1.9,2.1,1.8,3.7,2.0,0.8,1.8,1.6,2.0,1.8,2.1,1.8,1.5,1.8,1.1,2.2,1.4,1.0,1.3,3.1,1.7,1.8,1.5,1.8,1.7,2.3,1.8,1.7,2.3,1.4,1.2,1.8,1.9,1.2,1.8,1.9,1.6,1.8,1.8,1.9,1.8,2.1,1.5,1.7,2.1,1.8,1.7,1.9,1.8,1.9,1.8,1.8,1.9,2.0,2.0,2.1,2.1,2.1,2.0,2.1,1.6,1.9,2.0,1.7,2.1,2.1,2.2,2.0,1.9,1.9,0.32,0.1380664278407994,66.75956,Democrat,Democrat,Democrat,Democrat,$7.25,2.70%,2010.0
2010-09-01,1.7,1.8,2.0,1.8,3.5,2.0,0.8,1.8,1.6,1.9,1.8,2.1,1.7,1.5,1.8,1.0,2.1,1.6,0.8,1.3,3.1,1.7,1.8,1.5,1.7,1.6,2.3,1.9,1.4,2.2,1.4,1.3,1.8,1.9,1.1,1.8,1.9,1.7,1.8,1.8,1.9,1.8,2.0,1.5,1.7,2.1,1.8,1.7,1.9,1.7,1.9,1.8,1.8,1.9,2.0,1.9,2.0,2.0,1.9,2.0,2.1,1.5,1.8,2.1,1.6,1.9,2.0,2.3,1.9,1.7,2.0,0.28,0.0581736230715668,66.64981,Democrat,Democrat,Democrat,Democrat,$7.25,2.70%,2010.0
2010-10-01,1.5,1.8,2.0,1.7,3.4,1.9,0.7,1.7,1.6,1.8,1.7,2.0,1.7,1.4,1.7,1.0,2.0,1.5,0.9,1.1,3.0,1.7,1.7,1.6,1.6,1.4,2.3,1.7,1.4,2.2,1.3,1.2,1.7,1.8,1.1,1.7,1.7,1.7,1.7,1.7,1.9,1.7,1.9,1.4,1.6,2.0,1.7,1.6,1.8,1.7,1.8,1.7,1.7,1.8,1.9,1.7,1.9,1.7,1.9,1.9,1.7,1.4,1.4,2.1,1.6,1.7,1.8,2.0,1.7,1.6,1.7,0.27,0.1245198888476961,66.4639,Democrat,Democrat,Democrat,Democrat,$7.25,2.70%,2010.0
2010-11-01,1.5,1.7,2.1,1.7,3.5,1.9,0.6,1.7,1.6,1.8,1.7,2.0,1.5,1.4,1.7,1.2,2.0,1.6,0.8,1.1,2.9,1.7,1.7,1.6,1.7,1.5,2.2,1.5,1.5,2.1,1.3,1.4,1.7,1.8,1.1,1.7,1.7,1.8,1.7,1.6,1.9,1.7,1.9,1.5,1.6,2.0,1.7,1.6,1.8,1.6,1.8,1.7,1.7,1.8,1.9,1.7,1.8,1.7,1.9,1.8,1.5,1.8,1.3,2.1,1.7,1.6,1.7,1.8,1.7,1.8,1.5,0.27,0.0420646423819448,66.38138000000001,Democrat,Democrat,Democrat,Democrat,$7.25,2.70%,2010.0
2010-12-01,1.6,1.7,2.1,1.8,3.8,1.9,0.7,1.8,1.6,1.9,1.8,2.2,1.3,1.5,1.8,1.4,2.1,1.5,0.8,1.2,2.6,1.9,1.8,1.7,1.9,1.6,2.1,1.7,1.5,2.2,1.3,1.6,1.8,1.9,1.2,1.8,1.7,1.9,1.8,1.7,1.9,1.8,1.9,1.5,1.6,2.1,1.8,1.7,1.8,1.7,1.9,1.8,1.8,1.8,1.9,1.7,1.7,1.7,1.9,1.7,1.5,1.8,1.3,2.2,1.7,1.6,1.7,1.9,1.8,1.5,1.7,0.3,0.1718440789203024,66.50759000000001,Democrat,Democrat,Democrat,Democrat,$7.25,2.70%,2010.0
2011-01-01,1.5,1.7,2.2,1.8,4.0,1.9,0.7,1.8,1.7,1.9,1.8,2.2,1.2,1.5,1.8,1.3,2.0,1.5,0.8,1.3,2.6,1.9,1.8,1.6,1.7,1.7,2.1,1.8,1.6,2.1,1.1,1.8,1.8,1.9,1.2,1.8,1.6,2.0,1.8,1.7,2.0,1.8,1.8,1.5,1.6,2.2,1.8,1.6,1.9,1.6,2.1,1.8,1.8,1.8,1.9,1.9,1.8,1.9,2.1,1.9,2.0,1.8,1.5,2.4,1.7,1.8,1.8,2.4,2.1,1.5,2.1,0.29,0.4763230053974165,66.6921,Democrat,Democrat,Republican,,$7.25,1.50%,2011.0
2011-02-01,1.5,1.8,2.2,1.8,3.9,1.9,0.7,1.8,1.6,1.9,1.8,2.3,1.1,1.5,1.8,1.3,2.0,1.7,0.7,1.4,2.6,1.9,1.8,1.6,1.7,1.7,2.1,1.7,1.8,1.8,1.2,1.9,1.8,1.9,1.2,1.8,1.6,2.0,1.8,1.7,2.1,1.8,1.8,1.5,1.5,2.2,1.8,1.7,1.8,1.7,2.1,1.8,1.8,1.8,1.9,1.9,1.9,2.1,2.3,1.9,2.1,1.8,1.6,2.4,1.6,1.8,1.9,2.5,2.1,1.6,2.2,0.28,0.4931365025451439,66.60165,Democrat,Democrat,Republican,,$7.25,1.50%,2011.0
2011-03-01,1.5,1.7,2.3,1.8,3.9,2.0,0.6,1.8,1.6,1.9,1.8,2.3,1.0,1.5,1.8,1.4,2.0,1.6,0.7,1.5,2.7,1.9,1.8,1.5,1.7,1.7,2.2,1.8,2.0,1.7,1.4,1.9,1.8,1.9,1.2,1.8,1.6,2.0,1.8,1.7,2.1,1.8,1.7,1.7,1.4,2.2,1.8,1.7,1.9,1.6,2.2,1.8,1.8,1.8,1.9,1.9,1.9,2.1,2.3,2.1,2.1,1.7,1.7,2.2,1.6,1.9,1.9,2.4,2.0,1.9,2.0,0.28,0.97510720305094,66.6786,Democrat,Democrat,Republican,,$7.25,1.50%,2011.0
2011-04-01,1.6,1.6,2.1,1.8,4.1,1.9,0.6,1.8,1.7,1.8,1.8,2.3,1.0,1.5,1.8,1.7,1.8,1.6,0.9,1.6,2.5,1.9,1.8,1.6,2.0,1.9,2.1,1.6,1.8,1.6,1.5,1.8,1.8,1.9,1.0,1.8,1.6,2.0,1.8,1.7,2.1,1.8,1.6,1.8,1.4,2.1,1.8,1.7,1.8,1.6,2.2,1.8,1.8,1.8,1.9,1.9,1.8,2.2,2.0,2.1,1.9,1.9,1.9,1.9,1.8,1.9,2.0,2.2,2.0,2.0,1.9,0.23,0.6439429535457064,66.54593,Democrat,Democrat,Republican,,$7.25,1.50%,2011.0
2011-05-01,1.7,1.7,2.3,1.9,4.2,2.0,0.8,1.9,1.9,1.9,1.9,2.4,0.8,1.8,1.9,1.7,1.8,1.9,0.9,1.8,2.6,2.0,1.9,1.7,2.2,1.9,2.2,1.7,2.0,1.7,1.6,1.8,1.9,2.0,1.0,1.9,1.7,2.2,1.9,1.8,2.2,1.9,1.7,1.9,1.5,2.2,1.9,1.8,1.9,1.7,2.3,1.9,1.9,1.9,1.9,2.0,1.9,2.2,2.2,2.1,1.8,2.3,1.9,2.4,1.8,1.9,2.1,2.3,2.2,1.9,2.2,0.21,0.4704187527233561,66.53560999999999,Democrat,Democrat,Republican,,$7.25,1.50%,2011.0
2011-06-01,1.6,1.8,2.3,1.9,3.8,2.0,0.9,1.9,1.9,1.8,1.9,2.3,0.8,1.8,1.9,1.6,1.8,1.9,0.7,1.9,2.4,2.1,1.9,1.7,2.2,1.9,2.2,1.5,1.7,1.7,1.6,1.8,1.9,2.0,1.0,1.9,1.7,2.2,1.9,1.8,2.1,1.9,1.4,1.9,1.6,2.3,1.9,1.7,2.0,1.6,2.4,1.9,1.9,1.8,1.9,2.0,2.0,2.3,2.3,2.1,1.6,2.5,1.8,2.5,1.6,1.9,1.8,2.3,2.1,1.6,2.3,0.22,-0.107096705669929,66.42442,Democrat,Democrat,Republican,,$7.25,1.50%,2011.0
2011-07-01,1.6,2.0,2.2,1.9,4.1,2.0,0.7,1.9,1.9,1.8,1.9,2.3,0.9,1.8,1.9,1.4,1.8,2.0,0.7,2.0,2.3,2.1,1.9,1.7,2.4,1.9,2.2,1.5,1.6,1.5,1.7,2.0,1.9,2.0,0.9,1.9,1.7,2.3,1.9,1.8,2.1,1.9,1.4,2.0,1.7,2.3,1.9,1.7,2.0,1.7,2.3,1.9,1.9,1.8,1.9,2.1,2.1,2.3,2.5,2.3,1.8,2.4,1.9,2.7,1.7,1.9,2.0,2.6,2.2,1.7,2.4,0.24,0.0886045666793622,66.41541,Democrat,Democrat,Republican,,$7.25,1.50%,2011.0
2011-08-01,1.6,2.1,2.3,2.0,3.9,2.1,0.8,2.0,2.0,1.8,2.0,2.4,1.0,1.9,2.0,1.5,1.8,2.1,0.7,2.3,2.1,2.2,2.0,1.8,2.4,2.0,2.2,1.4,1.6,1.6,2.0,2.1,2.0,2.1,1.1,2.0,1.7,2.3,2.0,1.9,2.2,2.0,1.5,2.0,1.8,2.3,2.0,1.8,2.1,1.8,2.4,2.0,2.0,1.8,1.9,2.2,2.2,2.3,2.5,2.5,2.0,2.3,2.1,2.3,1.9,1.9,2.0,2.7,2.3,1.7,2.4,0.29,0.2757588902364549,66.66603,Democrat,Democrat,Republican,,$7.25,1.50%,2011.0
2011-09-01,1.6,1.9,2.2,1.9,3.9,2.0,0.7,1.9,2.0,1.8,1.9,2.3,0.8,1.9,1.9,1.5,1.8,2.1,0.7,2.4,2.0,2.2,1.9,1.7,2.3,2.0,2.2,1.2,1.9,1.7,2.0,2.0,1.9,2.1,1.0,1.9,1.7,2.2,1.9,1.8,2.2,1.9,1.5,2.0,1.7,2.3,1.9,1.8,2.0,1.7,2.4,1.9,1.9,1.8,1.9,2.1,2.0,2.2,2.1,2.4,2.1,2.1,2.0,2.1,2.0,1.9,2.1,2.7,2.2,2.0,2.1,0.33,0.1518462115694507,66.68692,Democrat,Democrat,Republican,,$7.25,1.50%,2011.0
2011-10-01,1.7,2.0,2.4,2.0,3.9,2.1,0.8,2.0,2.1,1.9,2.0,2.4,0.8,2.0,2.0,1.6,1.8,2.3,0.7,2.5,2.1,2.2,2.0,1.7,2.3,2.1,2.3,1.4,1.9,1.8,2.0,2.2,2.0,2.2,1.0,2.0,1.8,2.3,2.0,1.9,2.2,2.0,1.5,2.1,1.9,2.4,2.0,1.8,2.2,1.8,2.6,2.0,2.0,1.9,2.0,2.2,2.1,2.3,2.4,2.4,2.0,2.4,1.9,2.3,1.9,2.0,2.1,2.5,2.3,1.9,2.3,0.37,-0.2062682633358292,66.66574,Democrat,Democrat,Republican,,$7.25,1.50%,2011.0
2011-11-01,1.7,2.0,2.4,2.0,4.0,2.2,0.8,2.0,2.1,1.9,2.0,2.5,0.8,2.0,2.0,1.6,1.8,2.5,0.6,2.6,2.2,2.2,2.0,1.7,2.4,2.1,2.4,1.5,1.8,1.9,2.1,2.2,2.0,2.2,0.8,2.0,1.8,2.3,2.0,2.0,2.2,2.0,1.4,2.0,1.9,2.5,2.0,1.7,2.2,1.8,2.6,2.0,2.0,2.0,2.0,2.0,1.9,2.1,2.2,2.2,1.8,2.2,1.7,2.2,1.7,2.1,2.3,2.2,2.1,1.8,2.1,0.41,-0.0843561330441944,66.80666,Democrat,Democrat,Republican,,$7.25,1.50%,2011.0
2011-12-01,1.7,2.0,2.4,2.0,3.8,2.2,0.7,2.0,2.2,1.9,2.0,2.3,0.8,2.0,2.0,1.5,1.6,2.5,0.7,2.6,2.4,2.2,2.0,1.6,2.4,1.9,2.5,1.4,1.8,1.9,2.2,2.0,2.0,2.2,0.7,2.0,1.8,2.2,2.0,1.9,2.2,2.0,1.3,2.2,1.8,2.4,2.0,1.8,2.2,1.7,2.6,2.0,2.0,1.9,2.1,2.0,1.9,2.3,2.3,2.3,1.8,2.4,1.8,2.2,1.8,2.1,2.4,2.3,2.1,1.7,2.3,0.49,-0.2466516377138239,66.84261,Democrat,Democrat,Republican,,$7.25,1.50%,2011.0
2012-01-01,1.8,2.0,2.3,2.0,3.8,2.3,0.6,2.0,2.2,1.9,2.0,2.3,0.9,2.1,2.0,1.6,1.6,2.5,0.8,2.6,2.2,2.3,2.0,1.5,2.4,2.1,2.4,1.3,1.8,2.2,2.5,1.7,2.0,2.2,0.6,2.0,1.9,2.2,2.0,2.0,2.1,2.0,1.3,2.2,1.9,2.4,2.0,1.8,2.2,1.8,2.5,2.0,2.0,2.0,2.2,1.9,1.8,2.2,1.9,2.4,1.8,2.2,1.8,2.1,1.8,2.1,2.5,2.4,2.0,1.7,2.1,0.4,0.4355879329292156,66.92241999999999,Democrat,Democrat,Republican,,$7.25,2.30%,2012.0
2012-02-01,1.8,2.1,2.2,2.0,3.8,2.3,0.6,2.0,2.3,1.8,2.0,2.3,0.9,2.2,2.0,1.9,1.6,2.4,0.7,2.6,2.1,2.3,2.0,1.5,2.3,2.0,2.4,1.3,1.9,2.2,2.5,1.8,2.0,2.3,0.5,2.0,1.9,2.3,2.0,2.0,2.1,2.0,1.1,2.3,2.0,2.4,2.0,1.8,2.2,1.8,2.5,2.0,2.0,2.0,2.2,1.9,1.8,2.3,1.9,2.4,1.7,2.3,1.7,2.3,1.8,2.0,2.4,2.3,2.0,2.0,2.0,0.3,0.4447287728044813,66.96548,Democrat,Democrat,Republican,,$7.25,2.30%,2012.0
2012-03-01,1.8,2.1,2.2,2.0,3.6,2.3,0.6,2.0,2.3,1.8,2.0,2.3,0.8,2.2,2.0,1.8,1.5,2.5,0.7,2.7,1.9,2.3,2.0,1.7,2.2,2.0,2.4,1.2,1.7,2.2,2.3,1.9,2.0,2.3,0.5,2.0,1.9,2.2,2.0,2.0,2.0,2.0,1.2,2.3,2.1,2.3,2.0,1.8,2.2,1.8,2.5,2.0,2.0,2.0,2.2,2.0,1.8,2.4,2.1,2.5,1.8,2.3,1.8,2.2,1.8,2.1,2.4,2.4,2.0,2.0,2.0,0.29,0.7594558623930991,66.98489000000001,Democrat,Democrat,Republican,,$7.25,2.30%,2012.0
2012-04-01,1.8,2.2,2.4,2.1,3.5,2.4,0.5,2.1,2.4,1.9,2.1,2.4,0.7,2.3,2.1,1.6,1.7,2.7,0.5,2.8,1.9,2.4,2.1,1.9,1.8,2.1,2.5,1.4,1.7,2.3,2.3,2.0,2.1,2.3,0.5,2.1,1.9,2.4,2.1,2.1,2.1,2.1,1.2,2.3,2.1,2.4,2.1,1.9,2.3,1.8,2.6,2.1,2.1,2.0,2.2,2.2,2.0,2.5,2.5,2.6,2.0,2.4,2.0,2.4,1.9,2.1,2.3,2.4,2.3,2.1,2.3,0.29,0.3021029504080452,66.93552,Democrat,Democrat,Republican,,$7.25,2.30%,2012.0
2012-05-01,1.8,2.2,2.2,2.1,3.5,2.4,0.4,2.1,2.3,1.9,2.1,2.3,0.8,2.2,2.1,1.5,1.6,2.6,0.6,2.9,1.6,2.3,2.1,2.0,1.9,2.0,2.4,1.3,1.3,2.3,2.3,2.1,2.1,2.3,0.5,2.1,1.9,2.2,2.1,2.0,2.0,2.1,1.2,2.3,2.1,2.3,2.1,1.9,2.2,1.8,2.5,2.1,2.1,2.0,2.2,2.1,1.9,2.4,2.3,2.4,2.1,2.2,2.1,1.9,1.9,2.0,2.2,2.4,2.4,2.1,2.1,0.29,-0.1173479366321172,67.06298000000001,Democrat,Democrat,Republican,,$7.25,2.30%,2012.0
2012-06-01,1.9,2.4,2.1,2.1,3.8,2.4,0.5,2.1,2.2,2.0,2.1,2.3,0.9,2.3,2.1,1.5,1.7,2.6,0.8,3.0,1.6,2.3,2.1,1.9,1.9,2.1,2.4,1.5,1.6,2.3,2.3,2.2,2.1,2.4,0.5,2.1,1.9,2.3,2.1,2.1,2.2,2.1,1.4,2.4,2.1,2.1,2.1,2.0,2.2,1.9,2.5,2.1,2.1,2.1,2.3,2.3,2.1,2.6,2.2,2.4,2.4,2.2,2.0,2.6,2.0,2.2,2.4,2.4,2.6,2.2,2.2,0.32,-0.1466396884450493,67.1302,Democrat,Democrat,Republican,,$7.25,2.30%,2012.0
2012-07-01,1.9,2.1,2.2,2.1,3.6,2.4,0.6,2.1,2.3,2.0,2.1,2.4,0.9,2.2,2.1,1.5,1.6,2.7,0.8,3.0,1.5,2.3,2.1,1.7,1.7,2.2,2.3,1.5,1.9,2.4,2.2,2.1,2.1,2.4,0.5,2.1,1.9,2.3,2.1,2.0,2.2,2.1,1.3,2.4,2.1,2.1,2.1,2.0,2.1,1.9,2.6,2.1,2.1,2.1,2.3,2.1,1.9,2.4,1.9,2.2,2.2,2.0,2.0,2.3,1.9,2.2,2.4,2.4,2.5,2.2,1.9,0.3,-0.1629785861825494,67.05521,Democrat,Democrat,Republican,,$7.25,2.30%,2012.0
2012-08-01,1.9,2.0,2.1,2.0,3.7,2.3,0.7,2.0,2.2,1.9,2.0,2.2,0.8,2.2,2.0,1.5,1.5,2.6,0.7,2.8,1.5,2.3,2.0,1.7,1.9,2.2,2.4,1.4,1.7,2.1,2.2,2.0,2.0,2.3,0.3,2.0,1.8,2.3,2.0,2.0,2.2,2.0,1.2,2.4,2.0,2.1,2.0,2.0,2.0,1.8,2.5,2.0,2.0,2.0,2.3,2.1,2.0,2.4,2.0,2.2,2.1,2.2,1.7,2.9,1.9,2.0,2.3,2.6,2.4,2.2,1.9,0.26,0.5565158181437102,67.01305,Democrat,Democrat,Republican,,$7.25,2.30%,2012.0
2012-09-01,2.0,2.2,2.2,2.1,3.6,2.4,0.8,2.1,2.3,2.0,2.1,2.3,1.0,2.2,2.1,1.9,1.6,2.6,0.8,2.9,1.5,2.3,2.1,1.5,2.0,2.3,2.4,1.6,1.5,2.0,2.2,2.2,2.1,2.4,0.2,2.1,1.9,2.4,2.1,2.1,2.2,2.1,1.2,2.5,2.1,2.2,2.1,2.0,2.2,1.9,2.6,2.1,2.1,2.1,2.4,2.1,2.1,2.4,2.2,2.3,1.9,2.5,1.9,2.6,1.9,2.0,2.3,3.0,2.3,2.1,2.1,0.24,0.4462212267611232,67.31175999999999,Democrat,Democrat,Republican,,$7.25,2.30%,2012.0
2012-10-01,1.9,2.1,2.2,2.1,3.5,2.4,0.8,2.1,2.3,2.0,2.1,2.2,0.9,2.2,2.1,1.7,1.6,2.6,0.7,2.9,1.5,2.4,2.1,1.4,1.9,2.4,2.4,1.7,1.4,2.1,2.1,2.1,2.1,2.4,0.2,2.1,1.9,2.3,2.1,2.0,2.2,2.1,1.3,2.5,2.0,2.2,2.1,2.0,2.1,1.9,2.6,2.1,2.1,2.1,2.4,2.1,2.1,2.4,2.3,2.3,1.9,2.5,1.9,2.5,1.8,2.1,2.2,2.9,2.3,2.1,2.2,0.23,-0.038892514055322,67.49049000000001,Democrat,Democrat,Republican,,$7.25,2.30%,2012.0
2012-11-01,2.0,2.1,2.2,2.1,3.5,2.4,0.9,2.1,2.3,2.0,2.1,2.3,1.0,2.3,2.1,1.8,1.7,2.5,0.7,2.9,1.4,2.4,2.1,1.5,1.7,2.4,2.4,1.7,1.6,2.1,2.1,2.2,2.1,2.5,0.1,2.1,1.9,2.4,2.1,2.1,2.3,2.1,1.4,2.5,2.1,2.2,2.1,2.1,2.1,1.9,2.6,2.1,2.1,2.1,2.3,2.3,2.2,2.7,2.6,2.4,2.2,2.4,2.0,2.7,1.9,2.4,2.5,2.8,2.3,2.1,2.5,0.23,-0.473808669488196,67.2734,Democrat,Democrat,Republican,,$7.25,2.30%,2012.0
2012-12-01,2.0,2.2,2.3,2.2,3.6,2.4,1.1,2.2,2.3,2.1,2.2,2.4,1.1,2.3,2.2,1.8,1.8,2.6,0.9,2.9,1.4,2.5,2.2,1.6,1.9,2.6,2.5,1.7,1.7,2.1,2.1,2.3,2.2,2.5,0.3,2.2,1.9,2.6,2.2,2.2,2.2,2.2,1.4,2.6,2.2,2.3,2.2,2.2,2.2,1.9,2.8,2.2,2.2,2.2,2.4,2.3,2.3,2.6,2.6,2.5,2.4,2.2,1.9,2.8,1.9,2.4,2.4,2.4,2.4,2.2,2.5,0.24,-0.2693064490207231,67.29635,Democrat,Democrat,Republican,,$7.25,2.30%,2012.0
2013-01-01,2.0,2.3,2.4,2.2,3.5,2.4,1.2,2.2,2.4,2.1,2.2,2.5,0.9,2.2,2.2,1.9,1.9,2.6,0.8,2.9,1.6,2.4,2.2,1.7,1.9,2.4,2.6,1.6,1.7,1.9,2.0,2.6,2.2,2.5,0.3,2.2,1.9,2.5,2.2,2.2,2.2,2.2,1.4,2.6,2.2,2.3,2.2,2.1,2.2,1.9,2.8,2.2,2.2,2.1,2.3,2.3,2.3,2.7,2.8,2.6,2.3,2.5,2.0,2.8,2.0,2.2,2.2,2.4,2.4,2.2,2.6,0.23,0.2957304192926058,67.25681999999999,Democrat,Democrat,Republican,,$7.25,1.80%,2013.0
2013-02-01,1.9,2.2,2.5,2.2,3.5,2.4,1.2,2.2,2.4,2.1,2.2,2.6,1.0,2.2,2.2,1.9,1.9,2.7,0.8,2.9,1.6,2.4,2.2,1.7,2.0,2.5,2.7,1.7,1.7,2.1,1.9,2.5,2.2,2.5,0.3,2.2,2.0,2.5,2.2,2.2,2.2,2.2,1.5,2.5,2.3,2.4,2.2,2.0,2.4,1.9,2.9,2.2,2.2,2.2,2.3,2.3,2.2,2.7,2.9,2.7,2.0,2.7,2.1,2.6,1.9,2.2,2.2,2.6,2.5,1.8,2.9,0.22,0.8190029529268728,67.24571,Democrat,Democrat,Republican,,$7.25,1.80%,2013.0
2013-03-01,2.0,2.2,2.6,2.2,3.9,2.5,1.2,2.2,2.4,2.1,2.2,2.6,0.9,2.3,2.2,2.1,1.9,2.9,0.8,3.0,1.6,2.4,2.2,1.6,2.0,2.4,2.7,1.8,1.9,2.0,2.0,2.6,2.2,2.6,0.4,2.2,2.0,2.6,2.2,2.2,2.2,2.2,1.5,2.5,2.4,2.4,2.2,2.1,2.4,1.9,3.0,2.2,2.2,2.2,2.4,2.2,2.0,2.6,2.9,2.6,1.9,2.7,2.0,2.5,1.9,2.3,2.4,2.6,2.4,1.7,2.8,0.21,0.2614508584374952,67.18983,Democrat,Democrat,Republican,,$7.25,1.80%,2013.0
2013-04-01,1.9,2.1,2.6,2.2,3.9,2.4,1.3,2.2,2.4,2.1,2.2,2.6,0.9,2.2,2.2,2.2,1.9,2.8,1.0,2.8,1.6,2.4,2.2,1.5,2.1,2.4,2.8,1.6,1.9,1.9,2.0,2.4,2.2,2.5,0.3,2.2,1.9,2.6,2.2,2.2,2.2,2.2,1.4,2.5,2.4,2.3,2.2,2.0,2.4,1.9,2.9,2.2,2.2,2.2,2.3,2.2,2.0,2.6,2.7,2.6,2.0,2.4,1.8,2.7,1.9,2.3,2.5,2.6,2.3,1.7,2.7,0.2,-0.1039639477087073,67.25466999999999,Democrat,Democrat,Republican,,$7.25,1.80%,2013.0
